time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-12-29T17:56:02.120Z,5.325,94.414,30,4.6,mb,14,186.1,,1.04,us,usp000dc50,2014-11-07T01:24:27.145Z,"104 km WSW of Banda Aceh, Indonesia",earthquake,,,,9,reviewed,us,us
2004-12-29T17:04:14.830Z,7.774,94.674,18,4.8,mb,20,112.2,,0.84,us,usp000dc4v,2014-11-07T01:24:27.127Z,"220 km NNW of Sabang, Indonesia",earthquake,,,,20,reviewed,us,us
2004-12-29T16:47:50.810Z,3.492,94.292,30,4.7,mb,12,104.6,,0.7,us,usp000dc4u,2014-11-07T01:24:27.126Z,"216 km WSW of Meulaboh, Indonesia",earthquake,,,,11,reviewed,us,us
2004-12-29T16:42:15.830Z,4.425,94.886,30,4.7,mb,13,181,,1.41,us,usp000dc4s,2014-11-07T01:24:27.123Z,"133 km SSW of Banda Aceh, Indonesia",earthquake,,,,9,reviewed,us,us
2004-12-29T15:50:04.360Z,5.455,94.661,38.7,5.1,mwc,177,62.4,,0.82,us,usp000dc4p,2022-05-02T17:56:59.026Z,"75 km W of Banda Aceh, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-29T15:33:07.790Z,3.202,94.355,30,4.4,mb,8,191.4,,1.5,us,usp000dc4m,2014-11-07T01:24:27.100Z,"222 km WSW of Meulaboh, Indonesia",earthquake,,,,9,reviewed,us,us
2004-12-29T15:25:40.920Z,4.376,93.264,30,4.2,mb,7,215.9,,0.68,us,usp000dc4k,2014-11-07T01:24:27.098Z,"263 km WSW of Banda Aceh, Indonesia",earthquake,,,,6,reviewed,us,us
2004-12-29T14:03:22.810Z,3.111,93.876,26.8,5.1,mwc,98,73.1,,0.99,us,usp000dc4f,2016-11-10T00:56:55.976Z,"274 km WSW of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-29T12:32:05.540Z,8.554,93.778,30,4.1,mb,7,107.3,,0.77,us,usp000dc4b,2014-11-07T01:24:27.032Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-29T10:52:52.000Z,2.799,95.566,23.2,5.4,mwc,78,59.9,,0.97,us,usp000dc45,2022-05-02T17:41:04.583Z,"97 km WNW of Sinabang, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-29T10:27:57.480Z,5.372,94.167,30,4.9,mb,22,182.5,,0.51,us,usp000dc44,2014-11-07T01:24:26.962Z,"130 km W of Banda Aceh, Indonesia",earthquake,,,,15,reviewed,us,us
2004-12-29T10:09:25.300Z,7.673,93.762,37.7,5,mwc,92,62.2,,0.87,us,usp000dc42,2016-11-10T00:56:53.932Z,"261 km NW of Sabang, Indonesia",earthquake,,16.3,,,reviewed,us,hrv
2004-12-29T07:52:51.710Z,5.14,94.901,30,5.3,mwc,46,70.2,,0.76,us,usp000dc3z,2022-05-02T17:40:59.404Z,"65 km SW of Banda Aceh, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-29T07:46:44.630Z,4.379,93.637,31.9,5,mb,63,71.1,,1.03,us,usp000dc3y,2014-11-07T01:24:26.937Z,"227 km SW of Banda Aceh, Indonesia",earthquake,,18.9,,26,reviewed,us,us
2004-12-29T04:57:21.350Z,4.094,95.664,30,4.6,mb,10,119.1,,1.41,us,usp000dc3m,2014-11-07T01:24:26.832Z,"51 km W of Meulaboh, Indonesia",earthquake,,,,10,reviewed,us,us
2004-12-29T04:46:14.000Z,7.4,92.703,39.4,4.7,mb,28,169.7,,0.87,us,usp000dc3k,2014-11-07T01:24:26.830Z,"Nicobar Islands, India region",earthquake,,16.5,,19,reviewed,us,us
2004-12-29T01:39:41.240Z,8.378,93.156,34,5.9,mwc,292,59.6,,1.01,us,usp000dc3a,2022-05-02T17:40:42.909Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T23:07:53.120Z,6.718,93.004,30,5.2,mwc,44,108.7,,0.89,us,usp000dc2y,2016-11-10T00:56:45.641Z,"271 km WNW of Sabang, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-28T21:51:54.040Z,3.61,94.403,30,5,mwc,67,110.1,,1.09,us,usp000dc2w,2016-11-10T00:56:44.647Z,"200 km WSW of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-28T21:09:05.370Z,3.711,94.61,30,5.1,mwc,21,74,,1.23,us,usp000dc2t,2016-11-10T00:56:43.610Z,"175 km WSW of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-28T20:48:25.380Z,4.949,93.789,30,4.8,mb,19,142.3,,0.7,us,usp000dc2q,2014-11-07T01:24:26.626Z,"183 km WSW of Banda Aceh, Indonesia",earthquake,,,,15,reviewed,us,us
2004-12-28T17:46:20.670Z,8.296,92.265,28.6,4.9,mwc,49,104.3,,1.25,us,usp000dc2h,2016-11-10T00:56:41.419Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T14:48:30.080Z,3.372,93.761,29.5,4.9,mwc,80,71.4,,1.07,us,usp000dc29,2016-11-10T00:56:40.409Z,"276 km WSW of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-28T14:30:42.290Z,4.691,95.261,47,5,mwc,31,115.1,,1.09,us,usp000dc25,2022-05-02T17:40:31.092Z,"94 km S of Banda Aceh, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-28T13:46:02.750Z,5.113,96.162,30,5.1,mwc,48,79.4,,1.38,us,usp000dc21,2022-05-02T15:55:55.323Z,"17 km SW of Reuleuet, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-28T13:06:42.060Z,6.703,93.005,20.4,4.8,mwc,36,113.9,,0.83,us,usp000dc1z,2016-11-10T00:56:38.886Z,"271 km WNW of Sabang, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-28T11:55:30.320Z,4.183,93.946,27.5,4.9,mwc,40,111.8,,0.66,us,usp000dc1x,2016-11-10T00:56:38.397Z,"215 km SW of Banda Aceh, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-28T11:17:43.870Z,4.732,95.205,36,5.8,mwb,308,59.9,,0.76,us,usp000dc1w,2022-05-02T17:40:29.953Z,"90 km S of Banda Aceh, Indonesia",earthquake,,,,,reviewed,us,us
2004-12-28T08:19:50.890Z,5.795,93.276,24.5,4.8,mb,23,128.1,,0.86,us,usp000dc1q,2014-11-07T01:24:26.353Z,"226 km W of Sabang, Indonesia",earthquake,,,,14,reviewed,us,us
2004-12-28T06:28:12.810Z,5.398,94.489,30,4.9,mb,12,191.2,,1,us,usp000dc1h,2014-11-07T01:24:26.342Z,"94 km W of Banda Aceh, Indonesia",earthquake,,,,7,reviewed,us,us
2004-12-28T03:52:59.230Z,2.805,95.512,24.9,5,mb,19,106.8,,1.01,us,usp000dc1a,2014-11-07T01:24:26.314Z,"102 km WNW of Sinabang, Indonesia",earthquake,,,,18,reviewed,us,us
2004-12-28T03:20:18.840Z,6.82,92.813,13.2,5,mwc,102,105.2,,0.82,us,usp000dc19,2016-11-10T00:56:35.779Z,"295 km WNW of Sabang, Indonesia",earthquake,,18,,,reviewed,us,hrv
2004-12-28T03:01:09.050Z,5.322,92.733,30,4.8,mb,7,256.8,,0.8,us,usp000dc18,2014-11-07T01:24:26.302Z,"289 km W of Banda Aceh, Indonesia",earthquake,,,,6,reviewed,us,us
2004-12-28T02:52:42.280Z,3.354,93.733,29,4.8,mb,18,144.7,,1.08,us,usp000dc17,2014-11-07T01:24:26.300Z,"279 km WSW of Meulaboh, Indonesia",earthquake,,,,14,reviewed,us,us
2004-12-28T00:37:51.040Z,7.655,94.135,22.2,5.5,mwc,159,63.1,,1.01,us,usp000dc10,2022-05-02T17:40:27.386Z,"234 km NW of Sabang, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-28T00:15:47.690Z,4.72,93.519,30,4.7,mb,9,142.8,,1.3,us,usp000dc0z,2014-11-07T01:24:26.275Z,"220 km WSW of Banda Aceh, Indonesia",earthquake,,,,9,reviewed,us,us
2004-12-27T23:58:00.490Z,7.994,91.89,8.3,5.4,mwc,109,64.9,,0.95,us,usp000dc0x,2016-11-10T00:56:25.517Z,"Nicobar Islands, India region",earthquake,,17.4,,,reviewed,us,hrv
2004-12-27T23:56:44.030Z,3.082,94.203,30,4.5,mb,13,115.9,,1,us,usp000dc0w,2014-11-07T01:24:26.259Z,"243 km WSW of Meulaboh, Indonesia",earthquake,,,,6,reviewed,us,us
2004-12-27T23:24:14.090Z,5.754,93.34,30,4.3,mb,30,81.2,,0.93,us,usp000dc0s,2014-11-07T01:24:26.248Z,"219 km W of Sabang, Indonesia",earthquake,,,,4,reviewed,us,us
2004-12-27T23:12:39.410Z,5.151,94.666,30,4.4,mb,12,183.2,,0.58,us,usp000dc0p,2014-11-07T01:24:26.238Z,"85 km WSW of Banda Aceh, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-27T23:08:02.470Z,4.633,93.849,26.2,4.7,mb,25,133.5,,1.09,us,usp000dc0n,2014-11-07T01:24:26.235Z,"192 km WSW of Banda Aceh, Indonesia",earthquake,,,,6,reviewed,us,us
2004-12-27T23:05:48.730Z,3.349,93.87,30,4.9,mwc,41,82.8,,0.88,us,usp000dc0m,2016-11-10T00:56:23.523Z,"265 km WSW of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-27T23:04:36.960Z,4.967,93.429,30,4,mb,7,217.6,,0.58,us,usp000dc0j,2014-11-07T01:24:26.176Z,"220 km WSW of Banda Aceh, Indonesia",earthquake,,,,1,reviewed,us,us
2004-12-27T22:46:17.450Z,3.677,96.721,30,4.3,mb,10,118.9,,1.33,us,usp000dc0e,2014-11-07T01:24:26.166Z,"83 km SE of Meulaboh, Indonesia",earthquake,,,,1,reviewed,us,us
2004-12-27T22:33:12.160Z,7.734,92.396,30,4.1,mb,10,189.6,,0.92,us,usp000dc0d,2014-11-07T01:24:26.165Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T22:15:07.180Z,8.454,93.524,30,4.4,mb,14,180.8,,0.81,us,usp000dc0b,2014-11-07T01:24:26.160Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T22:12:59.580Z,4.476,96.304,30,4.5,mb,9,187.3,,1.07,us,usp000dc0a,2014-11-07T01:24:26.158Z,"41 km NNE of Meulaboh, Indonesia",earthquake,,,,1,reviewed,us,us
2004-12-27T22:10:21.020Z,6.956,91.846,30,4.4,mb,20,179.5,,0.56,us,usp000dc09,2014-11-07T01:24:26.155Z,"Nicobar Islands, India region",earthquake,,,,8,reviewed,us,us
2004-12-27T22:09:18.580Z,7.167,93.147,30,4.7,mb,22,131,,0.79,us,usp000dc08,2014-11-07T01:24:26.152Z,"278 km WNW of Sabang, Indonesia",earthquake,,,,2,reviewed,us,us
2004-12-27T22:03:01.220Z,6.391,92.164,30,5.2,mwc,28,123.6,,0.78,us,usp000dc07,2016-11-10T00:56:22.483Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T22:02:46.960Z,8.011,93.527,30,4.9,mb,39,107.7,,1.24,us,usp000dc06,2014-11-07T01:24:26.144Z,"Nicobar Islands, India region",earthquake,,,,13,reviewed,us,us
2004-12-27T22:02:39.300Z,8.285,93.768,30,4.5,mb,21,103.6,,0.91,us,usp000dc05,2014-11-07T01:24:26.141Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T21:46:05.050Z,8.344,93.972,30,4.4,mb,26,88.4,,0.76,us,usp000dc00,2014-11-07T01:24:26.125Z,"Nicobar Islands, India region",earthquake,,,,7,reviewed,us,us
2004-12-27T21:44:07.710Z,8.578,93.699,26,4.8,mb,44,93.5,,0.85,us,usp000dbzz,2014-11-07T01:24:26.121Z,"Nicobar Islands, India region",earthquake,,,,13,reviewed,us,us
2004-12-27T21:42:06.930Z,8.34,93.564,30,4.3,mb,17,180.8,,0.88,us,usp000dbzy,2014-11-07T01:24:26.119Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T21:29:50.820Z,7.884,92.349,29.3,4.2,mb,22,178.4,,1.06,us,usp000dbzw,2014-11-07T01:24:26.114Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T21:18:47.870Z,6.861,92.998,37.9,4.3,mb,16,144.1,,0.9,us,usp000dbzt,2014-11-07T01:24:26.106Z,"278 km WNW of Sabang, Indonesia",earthquake,,,,2,reviewed,us,us
2004-12-27T21:17:22.400Z,6.939,91.91,23.2,4.3,mb,14,140.2,,1.36,us,usp000dbzs,2014-11-07T01:24:26.104Z,"Nicobar Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-27T21:13:00.500Z,6.525,94.722,30,3.9,mb,15,181.7,,0.63,us,usp000dbzr,2014-11-07T01:24:26.102Z,"96 km NW of Sabang, Indonesia",earthquake,,,,2,reviewed,us,us
2004-12-27T21:04:50.550Z,5.2,94.797,30,4.1,mb,10,189.9,,0.37,us,usp000dbzq,2014-11-07T01:24:26.101Z,"70 km WSW of Banda Aceh, Indonesia",earthquake,,,,1,reviewed,us,us
2004-12-27T20:52:06.860Z,7.225,92.791,30,4.6,mb,26,112.6,,1.19,us,usp000dbzm,2014-11-07T01:24:26.091Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T20:49:59.840Z,8,92.045,30,4.7,mb,19,105.5,,0.86,us,usp000dbzk,2014-11-07T01:24:26.089Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T20:47:49.730Z,8.277,93.528,30,4.7,mb,25,99.9,,0.98,us,usp000dbzj,2014-11-07T01:24:26.087Z,"Nicobar Islands, India region",earthquake,,,,8,reviewed,us,us
2004-12-27T20:37:20.630Z,5.868,93.124,30,5,mb,41,132.4,,0.97,us,usp000dbzf,2014-11-07T01:24:26.075Z,"242 km W of Sabang, Indonesia",earthquake,,,,6,reviewed,us,us
2004-12-27T20:34:43.410Z,5.069,95.89,30,3.8,mb,16,125.8,,1.1,us,usp000dbzd,2014-11-07T01:24:26.060Z,"35 km SSW of Sigli, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-27T20:31:18.930Z,7.185,91.936,30,4.5,mb,26,75.2,,1.05,us,usp000dbzc,2014-11-07T01:24:26.058Z,"Nicobar Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-27T20:23:44.610Z,7.064,91.786,28.7,5.7,mwc,73,49.8,,0.89,us,usp000dbzb,2022-05-02T17:40:24.919Z,"Nicobar Islands, India region",earthquake,,16,,,reviewed,us,hrv
2004-12-27T20:23:02.660Z,5.287,94.354,30,4.7,mb,19,183.3,,0.71,us,usp000dbza,2014-11-07T01:24:26.049Z,"112 km WSW of Banda Aceh, Indonesia",earthquake,,,,6,reviewed,us,us
2004-12-27T20:16:50.080Z,8.412,93.66,27.7,4.8,mb,33,111.1,,1.02,us,usp000dbz9,2014-11-07T01:24:26.046Z,"Nicobar Islands, India region",earthquake,,,,7,reviewed,us,us
2004-12-27T20:10:51.310Z,2.93,95.606,28.9,5.8,mwc,271,39.5,,0.87,us,usp000dbz8,2022-05-02T17:40:23.770Z,"99 km WNW of Sinabang, Indonesia",earthquake,,11.8,,,reviewed,us,hrv
2004-12-27T19:50:14.330Z,6.696,92.699,44,4.5,mb,26,149.8,,0.99,us,usp000dbz4,2014-11-07T01:24:25.996Z,"Nicobar Islands, India region",earthquake,,,,7,reviewed,us,us
2004-12-27T19:46:33.340Z,4.947,94.46,30,4.6,mb,33,183.6,,1,us,usp000dbz3,2014-11-07T01:24:25.991Z,"117 km SW of Banda Aceh, Indonesia",earthquake,,,,12,reviewed,us,us
2004-12-27T19:44:25.400Z,6.042,93.503,30,0,,9,181.2,,0.98,us,usp000dbz2,2014-11-07T01:24:25.915Z,"201 km W of Sabang, Indonesia",earthquake,,,,,reviewed,us,us
2004-12-27T19:40:38.040Z,2.634,94.298,28.2,4.6,mb,22,111.4,,0.76,us,usp000dbz1,2014-11-07T01:24:25.884Z,"232 km W of Sinabang, Indonesia",earthquake,,,,5,reviewed,us,us
2004-12-27T19:28:52.280Z,8.547,93.686,27.5,5.3,mwc,120,52.6,,0.86,us,usp000dbz0,2022-05-02T17:40:22.614Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T19:26:58.120Z,7.814,92.151,41.8,5.2,mwc,112,53.5,,0.81,us,usp000dbyy,2016-11-10T00:56:17.877Z,"Nicobar Islands, India region",earthquake,,11.5,,,reviewed,us,hrv
2004-12-27T19:12:11.580Z,4.926,94.993,30,0,,11,178.8,,0.95,us,usp000dbyu,2014-11-07T01:24:25.776Z,"77 km SSW of Banda Aceh, Indonesia",earthquake,,,,,reviewed,us,us
2004-12-27T19:08:18.660Z,-0.206,125.33,53.4,4.3,mb,16,130.1,,0.91,us,usp000dbys,2014-11-07T01:24:25.773Z,"173 km SSE of Tondano, Indonesia",earthquake,,51.8,,5,reviewed,us,us
2004-12-27T19:03:22.190Z,4.535,94.932,54.9,4.8,mb,19,183.6,,1.06,us,usp000dbyq,2014-11-07T01:24:25.768Z,"119 km SSW of Banda Aceh, Indonesia",earthquake,,,,4,reviewed,us,us
2004-12-27T18:37:53.020Z,3.317,93.811,28.2,5.4,mwc,96,60,,0.67,us,usp000dbyn,2016-11-10T00:56:14.786Z,"273 km WSW of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-27T18:35:06.410Z,3.455,94.058,30,4.1,mb,14,179.2,,0.83,us,usp000dbym,2014-11-07T01:24:25.752Z,"242 km WSW of Meulaboh, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-27T18:20:25.620Z,8.007,91.89,30,4.3,mb,15,134.5,,0.71,us,usp000dbyh,2014-11-07T01:24:25.744Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T18:14:14.600Z,7.706,93.005,30,4.4,mb,10,182,,1.25,us,usp000dbyg,2014-11-07T01:24:25.742Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T18:09:33.730Z,2.754,94.631,42.3,5.3,mwc,83,53.5,,0.99,us,usp000dbyd,2016-11-10T00:56:12.780Z,"196 km W of Sinabang, Indonesia",earthquake,,10.9,,,reviewed,us,hrv
2004-12-27T18:06:50.790Z,5.054,92.865,30,3.9,mb,10,153.7,,0.66,us,usp000dbyc,2014-11-07T01:24:25.730Z,"278 km WSW of Banda Aceh, Indonesia",earthquake,,,,1,reviewed,us,us
2004-12-27T17:59:24.220Z,6.935,94.373,30,4.3,mb,16,101.6,,0.75,us,usp000dbya,2014-11-07T01:24:25.726Z,"155 km NW of Sabang, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-27T17:52:38.580Z,7.352,91.44,30,4.1,mb,9,204.8,,1.14,us,usp000dby9,2014-11-07T01:24:25.725Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T17:50:57.750Z,6.63,94.756,30,4,mb,9,181.6,,0.78,us,usp000dby8,2014-11-07T01:24:25.724Z,"102 km NW of Sabang, Indonesia",earthquake,,,,1,reviewed,us,us
2004-12-27T17:48:45.770Z,4.275,93.556,30,4.4,mb,16,102.4,,1.04,us,usp000dby7,2014-11-07T01:24:25.722Z,"241 km SW of Banda Aceh, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-27T17:45:51.180Z,4.646,93.986,28.8,4.5,mb,30,96.6,,0.51,us,usp000dby6,2014-11-07T01:24:25.719Z,"179 km WSW of Banda Aceh, Indonesia",earthquake,,,,10,reviewed,us,us
2004-12-27T17:40:03.630Z,5.597,93.156,20.2,5.2,mwc,165,34.5,,0.77,us,usp000dby4,2016-11-10T00:56:11.789Z,"241 km W of Banda Aceh, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-27T17:32:31.220Z,7.542,94.224,22.8,4.4,mb,25,111.1,,1.19,us,usp000dby2,2014-11-07T01:24:25.696Z,"219 km NNW of Sabang, Indonesia",earthquake,,,,6,reviewed,us,us
2004-12-27T17:21:38.300Z,7.996,94.046,30,4.3,mb,12,102.7,,1.4,us,usp000dbxy,2014-11-07T01:24:25.689Z,"271 km NNW of Sabang, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-27T17:16:30.410Z,6.584,94.709,23.7,4.8,mb,41,87.7,,0.81,us,usp000dbxx,2014-11-07T01:24:25.686Z,"102 km NW of Sabang, Indonesia",earthquake,,,,16,reviewed,us,us
2004-12-27T16:54:43.420Z,5.588,93.266,32.9,4.3,mb,20,102.6,,0.61,us,usp000dbxq,2014-11-07T01:24:25.673Z,"229 km W of Banda Aceh, Indonesia",earthquake,,33.8,,4,reviewed,us,us
2004-12-27T16:45:11.460Z,4.029,94.422,35.2,4.4,mb,35,71.9,,0.7,us,usp000dbxn,2014-11-07T01:24:25.666Z,"189 km W of Meulaboh, Indonesia",earthquake,,,,9,reviewed,us,us
2004-12-27T16:39:49.470Z,4.8,94.21,35.1,4.7,mb,57,65.3,,0.75,us,usp000dbxm,2014-11-07T01:24:25.660Z,"149 km WSW of Banda Aceh, Indonesia",earthquake,,14.7,,15,reviewed,us,us
2004-12-27T16:38:24.960Z,5.841,93.426,38.7,4.6,mb,23,113.7,,0.78,us,usp000dbxk,2014-11-07T01:24:25.656Z,"209 km W of Sabang, Indonesia",earthquake,,,,7,reviewed,us,us
2004-12-27T16:33:55.350Z,8.454,92.145,29,4.8,mb,50,101.7,,0.88,us,usp000dbxj,2014-11-07T01:24:25.649Z,"Nicobar Islands, India region",earthquake,,,,18,reviewed,us,us
2004-12-27T16:28:15.620Z,8.61,92.169,28.6,4.5,mb,30,72.2,,0.92,us,usp000dbxg,2014-11-07T01:24:25.642Z,"Nicobar Islands, India region",earthquake,,,,6,reviewed,us,us
2004-12-27T16:26:21.000Z,4.871,93.791,30,4.4,mb,20,101.5,,0.99,us,usp000dbxf,2014-11-07T01:24:25.640Z,"186 km WSW of Banda Aceh, Indonesia",earthquake,,,,1,reviewed,us,us
2004-12-27T16:25:21.040Z,8.416,94.199,30,4.1,mb,15,101.7,,1.06,us,usp000dbxe,2014-11-07T01:24:25.639Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T16:18:11.990Z,4.819,94.261,38,5,mwc,104,52.7,,0.82,us,usp000dbxc,2016-11-10T00:56:10.802Z,"143 km SW of Banda Aceh, Indonesia",earthquake,,8.1,,,reviewed,us,hrv
2004-12-27T16:08:18.410Z,5.773,93.07,30.7,4.4,mb,27,91.8,,0.69,us,usp000dbx9,2014-11-07T01:24:25.598Z,"249 km W of Sabang, Indonesia",earthquake,,17.5,,7,reviewed,us,us
2004-12-27T15:49:32.870Z,7.223,92.278,33.8,4.6,mb,34,167.9,,0.74,us,usp000dbx7,2014-11-07T01:24:25.591Z,"Nicobar Islands, India region",earthquake,,,,13,reviewed,us,us
2004-12-27T15:46:19.260Z,5.644,93.283,30,4.3,mb,16,179.5,,0.83,us,usp000dbx6,2014-11-07T01:24:25.590Z,"226 km W of Sabang, Indonesia",earthquake,,,,5,reviewed,us,us
2004-12-27T15:30:39.050Z,6.568,92.635,30,4.1,mb,15,177.2,,1,us,usp000dbx4,2014-11-07T01:24:25.584Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T15:27:59.280Z,3.482,93.914,30,4.6,mb,13,185.6,,0.98,us,usp000dbx3,2014-11-07T01:24:25.582Z,"256 km WSW of Meulaboh, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-27T15:18:42.980Z,7.602,92.001,30,3.9,mb,9,187.3,,0.78,us,usp000dbx1,2014-11-07T01:24:25.572Z,"Nicobar Islands, India region",earthquake,,,,1,reviewed,us,us
2004-12-27T15:05:36.610Z,2.831,94.173,30,4.3,mb,10,211,,0.38,us,usp000dbx0,2014-11-07T01:24:25.570Z,"248 km W of Sinabang, Indonesia",earthquake,,,,2,reviewed,us,us
2004-12-27T14:30:32.330Z,8.546,93.873,24.2,5.2,mwc,106,69.1,,0.85,us,usp000dbwu,2022-05-02T17:40:19.337Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T14:20:53.870Z,8.096,92.715,39.4,4.8,mb,57,64.8,,0.86,us,usp000dbws,2014-11-07T01:24:25.516Z,"Nicobar Islands, India region",earthquake,,,,31,reviewed,us,us
2004-12-27T14:12:38.260Z,5.416,93.215,30,4.2,mb,13,190.8,,0.57,us,usp000dbwq,2014-11-07T01:24:25.512Z,"235 km W of Banda Aceh, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-27T14:06:47.250Z,8.28,92.896,30,4.4,mb,22,177.7,,0.97,us,usp000dbwp,2014-11-07T01:24:25.510Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T14:05:12.150Z,8.068,91.971,28.4,4.2,mb,11,138.7,,0.73,us,usp000dbwn,2014-11-07T01:24:25.509Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T14:00:36.150Z,4.73,94.411,30,0,,8,190.6,,1.5,us,usp000dbwm,2014-11-07T01:24:25.507Z,"136 km SW of Banda Aceh, Indonesia",earthquake,,,,,reviewed,us,us
2004-12-27T13:56:42.520Z,6.244,95.314,30,4.6,mb,9,188.7,,1.38,us,usp000dbwk,2014-11-07T01:24:25.506Z,"39 km N of Sabang, Indonesia",earthquake,,,,2,reviewed,us,us
2004-12-27T13:55:20.560Z,7.856,91.784,23.7,4.3,mb,11,182.9,,0.95,us,usp000dbwj,2014-11-07T01:24:25.504Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T13:50:03.160Z,3.432,95.118,30,4.5,mb,14,103.6,,0.97,us,usp000dbwh,2014-11-07T01:24:25.503Z,"136 km SW of Meulaboh, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-27T13:44:39.300Z,4.971,94.941,30,4.7,mb,21,260,,0.67,us,usp000dbwg,2014-11-07T01:24:25.500Z,"76 km SW of Banda Aceh, Indonesia",earthquake,,,,9,reviewed,us,us
2004-12-27T13:44:13.350Z,5.934,92.053,30,4.1,mb,11,184.6,,1.18,us,usp000dbwf,2014-11-07T01:24:25.499Z,off the west coast of northern Sumatra,earthquake,,,,3,reviewed,us,us
2004-12-27T13:34:25.070Z,2.732,95.58,22.7,4.7,mb,31,91.2,,0.94,us,usp000dbwc,2014-11-07T01:24:25.488Z,"93 km WNW of Sinabang, Indonesia",earthquake,,,,16,reviewed,us,us
2004-12-27T13:27:56.550Z,2.713,96.05,23.8,4.8,mb,28,134.7,,0.7,us,usp000dbw9,2014-11-07T01:24:25.480Z,"44 km NW of Sinabang, Indonesia",earthquake,,,,11,reviewed,us,us
2004-12-27T13:25:18.320Z,4.376,94.17,30,4,mb,10,184.5,,0.74,us,usp000dbw8,2014-11-07T01:24:25.478Z,"182 km SW of Banda Aceh, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-27T13:04:30.420Z,5.301,94.465,30,4.4,mb,11,187.9,,0.75,us,usp000dbw7,2014-11-07T01:24:25.477Z,"99 km WSW of Banda Aceh, Indonesia",earthquake,,,,1,reviewed,us,us
2004-12-27T12:58:01.220Z,7.292,92.519,25.8,4.7,mb,38,131,,0.99,us,usp000dbw6,2014-11-07T01:24:25.473Z,"Nicobar Islands, India region",earthquake,,,,17,reviewed,us,us
2004-12-27T12:56:58.320Z,7.958,91.82,30,0,,7,187.1,,0.6,us,usp000dbw5,2014-11-07T01:24:25.472Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
