time,latitude,longitude,depth,mag,magType,place,provinsi
2008-01-30 10:31:59.870000+00:00,4.49,96.667,51.0,4.5,mb,"71 km ENE of Meulaboh, Indonesia",ACEH
2008-01-30 00:51:30.810000+00:00,-8.016,110.577,35.0,3.8,mb,"26 km ESE of Pundong, Indonesia",DAERAH ISTIMEWA YOGYAKARTA
2008-01-29 04:04:21.770000+00:00,3.939,97.564,35.0,4.0,mb,"73 km SW of Langsa, Indonesia",ACEH
2008-01-28 02:51:16.520000+00:00,-3.12,129.847,35.0,3.4,mb,"105 km ENE of Amahai, Indonesia",MALUKU
2008-01-28 00:28:15.400000+00:00,1.695,127.598,123.9,4.2,mb,"45 km W of Tobelo, Indonesia",MALUKU UTARA
2008-01-26 22:06:01.680000+00:00,-3.177,128.848,35.0,3.7,mb,"19 km NNW of Amahai, Indonesia",MALUKU
2008-01-26 08:53:28.320000+00:00,-2.799,138.414,54.1,4.4,mb,"247 km W of Abepura, Indonesia",PAPUA
2008-01-25 16:35:32.270000+00:00,-2.312,138.738,35.0,3.7,mb,"Papua, Indonesia",PAPUA
2008-01-25 09:34:44.100000+00:00,-2.857,139.336,35.0,4.6,mb,"147 km WSW of Abepura, Indonesia",PAPUA
2008-01-25 06:01:03.570000+00:00,-2.782,139.148,35.0,4.1,mb,"166 km W of Abepura, Indonesia",PAPUA
2008-01-25 04:58:58.510000+00:00,-8.506,120.502,35.0,4.1,mb,"12 km NNE of Ruteng, Indonesia",NUSA TENGGARA TIMUR
2008-01-24 15:10:56.600000+00:00,0.499,123.599,271.9,4.0,mb,"59 km E of Gorontalo, Indonesia",SULAWESI UTARA
2008-01-23 19:17:47.700000+00:00,-2.321,120.651,34.9,4.7,mb,"89 km NE of Palopo, Indonesia",SULAWESI SELATAN
2008-01-22 22:52:28.590000+00:00,-9.865,119.893,67.4,3.8,mb,"46 km WSW of Waingapu, Indonesia",NUSA TENGGARA TIMUR
2008-01-22 17:14:57.950000+00:00,1.011,97.442,20.0,6.2,mwb,"146 km SSW of Singkil, Indonesia",SUMATERA UTARA
2008-01-22 12:43:29.860000+00:00,-2.958,128.218,48.9,4.5,mb,"81 km N of Ambon, Indonesia",MALUKU
2008-01-22 09:02:30.180000+00:00,-3.656,137.24,8.9,4.6,mb,"196 km E of Nabire, Indonesia",PAPUA TENGAH
2008-01-21 10:49:35.290000+00:00,-3.057,138.584,35.0,4.7,mb,"233 km WSW of Abepura, Indonesia",PAPUA
2008-01-20 18:07:19.230000+00:00,-2.905,129.432,35.0,4.2,mb,"74 km NE of Amahai, Indonesia",MALUKU
2008-01-15 22:02:21.200000+00:00,-7.371,128.553,128.3,4.7,mb,"213 km NE of Lospalos, Timor Leste",MALUKU
2008-01-14 14:15:22.230000+00:00,-2.483,120.843,58.3,4.2,mb,"91 km NE of Palopo, Indonesia",SULAWESI SELATAN
2008-01-13 14:15:21.130000+00:00,1.233,127.681,35.0,4.4,mb,"56 km NNE of Sofifi, Indonesia",MALUKU UTARA
2008-01-12 11:36:47.450000+00:00,-2.255,120.587,25.0,4.1,mb,"92 km NNE of Palopo, Indonesia",SULAWESI SELATAN
2008-01-11 17:11:02.540000+00:00,-2.703,139.091,10.0,3.9,mb,"171 km W of Abepura, Indonesia",PAPUA
2008-01-11 11:36:40.070000+00:00,-3.48,135.268,35.0,4.2,mb,"29 km WSW of Nabire, Indonesia",PAPUA TENGAH
2008-01-10 13:18:36.780000+00:00,4.205,116.508,10.0,4.1,mb,"131 km SSE of Keningau, Malaysia",KALIMANTAN UTARA
2008-01-09 21:33:18.920000+00:00,2.524,128.561,229.3,5.3,mwc,"107 km NE of Tobelo, Indonesia",MALUKU UTARA
2008-01-08 16:41:47.870000+00:00,-1.065,133.802,48.3,4.1,mb,"36 km SW of Manokwari, Indonesia",PAPUA BARAT
2008-01-08 16:06:03.760000+00:00,-3.29,139.842,53.0,4.5,mb,"116 km SW of Abepura, Indonesia",PAPUA
2008-01-08 15:22:51.140000+00:00,0.521,123.35,268.7,4.6,mb,"32 km E of Gorontalo, Indonesia",GORONTALO
2008-01-08 04:14:52.570000+00:00,-9.998,120.159,20.0,4.4,mb,"39 km SSW of Waingapu, Indonesia",NUSA TENGGARA TIMUR
2008-01-07 18:14:10.310000+00:00,-1.074,133.688,53.5,4.5,mb,"47 km WSW of Manokwari, Indonesia",PAPUA BARAT
2008-01-07 03:50:03.690000+00:00,4.838,95.727,89.8,4.1,mb,"65 km SSW of Sigli, Indonesia",ACEH
2008-01-07 03:12:26.840000+00:00,-0.795,134.012,12.0,5.9,mwc,"9 km NW of Manokwari, Indonesia",PAPUA BARAT
2008-01-07 00:41:09.600000+00:00,-8.334,118.193,35.0,4.5,mb,"37 km NW of Dompu, Indonesia",NUSA TENGGARA BARAT
2008-01-06 19:08:49.620000+00:00,-2.372,138.913,35.0,4.6,mb,"192 km W of Abepura, Indonesia",PAPUA
2008-01-06 18:24:14.480000+00:00,-3.125,139.795,35.0,4.3,mb,"109 km WSW of Abepura, Indonesia",PAPUA
2008-01-06 16:34:15.380000+00:00,-2.163,120.83,35.0,4.5,mb,"85 km S of Poso, Indonesia",SULAWESI TENGAH
2008-01-04 17:29:33.060000+00:00,1.909,116.61,10.0,4.3,mb,"189 km SW of Tarakan, Indonesia",KALIMANTAN TIMUR
2007-12-31 20:18:51.970000+00:00,-2.857,140.56,35.0,4.4,mb,"29 km SSW of Abepura, Indonesia",PAPUA
2007-12-30 13:21:08.950000+00:00,0.682,123.7,275.9,4.2,mb,"72 km ENE of Gorontalo, Indonesia",SULAWESI UTARA
2007-12-29 05:08:17.590000+00:00,-2.466,137.94,35.0,3.8,mb,"251 km SE of Biak, Indonesia",PAPUA
2007-12-28 16:22:37.130000+00:00,-2.351,99.821,35.0,4.2,mb,"165 km SSW of Padang, Indonesia",SUMATERA BARAT
2007-12-28 14:27:15.870000+00:00,-3.67,139.595,35.0,3.8,mb,"165 km SW of Abepura, Indonesia",PAPUA
2007-12-28 05:24:14.840000+00:00,5.418,95.661,20.9,5.4,mwc,"33 km W of Sigli, Indonesia",ACEH
2007-12-27 04:40:05.090000+00:00,-2.368,133.941,35.0,4.4,mb,"166 km S of Manokwari, Indonesia",PAPUA BARAT
2007-12-26 21:18:48.860000+00:00,-2.344,134.131,35.0,4.4,mb,"163 km S of Manokwari, Indonesia",PAPUA BARAT
2007-12-26 02:44:22.700000+00:00,-2.468,140.251,35.0,3.6,mb,"44 km WNW of Abepura, Indonesia",PAPUA
2007-12-26 00:53:04.560000+00:00,-2.727,140.52,56.2,4.1,mb,"19 km SW of Abepura, Indonesia",PAPUA
2007-12-25 10:35:49.840000+00:00,-2.345,138.814,10.0,4.1,mb,"204 km W of Abepura, Indonesia",PAPUA
2007-12-23 05:44:13.700000+00:00,-2.353,139.199,35.0,3.8,mb,"161 km W of Abepura, Indonesia",PAPUA
2007-12-22 20:53:23.700000+00:00,-2.435,139.284,35.0,3.9,mb,"151 km W of Abepura, Indonesia",PAPUA
2007-12-22 20:27:59.530000+00:00,-3.293,137.972,65.0,4.1,mb,"274 km E of Nabire, Indonesia",PAPUA TENGAH
2007-12-22 17:42:48.270000+00:00,-2.352,139.016,55.5,4.4,mb,"181 km W of Abepura, Indonesia",PAPUA
2007-12-22 12:12:26.110000+00:00,-2.323,139.153,51.3,5.1,mb,"167 km W of Abepura, Indonesia",PAPUA
2007-12-22 08:48:37.520000+00:00,-2.064,138.759,35.0,3.9,mb,"216 km WNW of Abepura, Indonesia",PAPUA
2007-12-22 07:33:26.360000+00:00,-2.253,138.97,35.0,4.9,mb,"188 km WNW of Abepura, Indonesia",PAPUA
2007-12-22 07:26:47.800000+00:00,-2.283,139.132,35.0,4.7,mb,"170 km WNW of Abepura, Indonesia",PAPUA
2007-12-22 07:11:08.100000+00:00,-2.407,139.067,20.0,6.2,mwc,"175 km W of Abepura, Indonesia",PAPUA
2007-12-21 12:42:17.310000+00:00,-1.79,138.563,35.0,4.4,mb,"246 km WNW of Abepura, Indonesia",PAPUA
2007-12-21 09:55:53.200000+00:00,-6.764,105.724,35.0,4.2,mb,"44 km SSW of Labuan, Indonesia",BANTEN
2007-12-20 18:09:19.550000+00:00,-9.566,124.643,135.9,4.0,mb,"22 km SE of Kefamenanu, Indonesia",NUSA TENGGARA TIMUR
2007-12-20 18:09:06.410000+00:00,0.571,127.62,179.5,4.6,mb,"19 km SSE of Sofifi, Indonesia",MALUKU UTARA
2007-12-20 09:13:24.980000+00:00,-9.608,119.528,60.7,4.5,mb,"80 km W of Waingapu, Indonesia",NUSA TENGGARA TIMUR
2007-12-20 01:00:59.400000+00:00,-3.236,138.347,80.0,4.3,mb,"263 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2007-12-19 09:56:36.080000+00:00,-2.994,139.112,45.1,4.8,mb,"174 km WSW of Abepura, Indonesia",PAPUA
2007-12-19 08:51:25.320000+00:00,-0.895,133.496,24.9,4.4,mb,"63 km W of Manokwari, Indonesia",PAPUA BARAT
2007-12-19 08:31:14.900000+00:00,0.377,123.658,216.7,4.4,mb,"68 km ESE of Gorontalo, Indonesia",SULAWESI UTARA
2007-12-19 03:50:51.380000+00:00,-3.697,138.197,80.1,4.9,mb,"296 km WSW of Abepura, Indonesia",PAPUA TENGAH
2007-12-19 03:07:56.270000+00:00,-3.99,103.286,35.0,4.2,mb,"5 km NE of Pagar Alam, Indonesia",SUMATERA SELATAN
2007-12-15 14:55:05.200000+00:00,1.127,97.447,35.0,4.7,mb,"133 km SSW of Singkil, Indonesia",SUMATERA UTARA
2007-12-15 08:03:15.790000+00:00,-7.526,127.474,175.9,6.0,mwc,"121 km NNE of Lospalos, Timor Leste",MALUKU
2007-12-14 20:47:19.070000+00:00,-8.254,112.358,97.0,4.6,mb,"17 km SW of Sumberpucung, Indonesia",JAWA TIMUR
2007-12-14 17:19:40.490000+00:00,1.127,97.353,35.0,4.5,mb,"137 km SSW of Singkil, Indonesia",SUMATERA UTARA
2007-12-13 23:36:30.960000+00:00,-8.481,113.699,35.0,3.3,mb,"34 km S of Jember, Indonesia",JAWA TIMUR
2007-12-13 07:12:00.070000+00:00,-3.087,129.749,54.1,5.0,mb,"96 km ENE of Amahai, Indonesia",MALUKU
2007-12-12 19:47:14.540000+00:00,-2.349,139.101,38.3,5.2,mwc,"172 km W of Abepura, Indonesia",PAPUA
2007-12-10 00:30:06.090000+00:00,1.572,128.035,35.0,4.2,mb,"17 km S of Tobelo, Indonesia",MALUKU UTARA
2007-12-10 00:01:05.430000+00:00,1.455,127.776,35.0,4.8,mb,"39 km SW of Tobelo, Indonesia",MALUKU UTARA
2007-12-07 03:17:24.450000+00:00,-1.025,122.034,154.0,4.1,mb,"84 km W of Luwuk, Indonesia",SULAWESI TENGAH
2007-12-06 16:45:08.990000+00:00,-2.073,138.991,10.0,4.6,mb,"Papua, Indonesia",PAPUA
2007-12-06 04:45:31.470000+00:00,2.448,128.597,225.0,4.5,mb,"102 km NE of Tobelo, Indonesia",MALUKU UTARA
2007-12-04 15:48:44.520000+00:00,-8.681,122.383,132.5,5.1,mwc,"20 km ESE of Maumere, Indonesia",NUSA TENGGARA TIMUR
2007-12-03 20:04:06.920000+00:00,-2.819,138.849,35.0,3.9,mb,"199 km W of Abepura, Indonesia",PAPUA
2007-12-03 06:54:02+00:00,-8.56,118.28,126.3,4.2,mb,"20 km W of Dompu, Indonesia",NUSA TENGGARA BARAT
2007-12-01 18:41:22.690000+00:00,-1.626,105.577,10.0,4.1,mb,"65 km WNW of Sungailiat, Indonesia",KEPULAUAN BANGKA BELITUNG
2007-12-01 04:55:30.730000+00:00,-7.597,127.602,182.2,4.0,mb,"122 km NNE of Lospalos, Timor Leste",MALUKU
2007-12-01 00:38:45.420000+00:00,-3.893,136.786,10.0,4.4,mb,"154 km ESE of Nabire, Indonesia",PAPUA TENGAH
2007-11-30 16:26:42.710000+00:00,-2.934,129.573,35.0,4.3,mb,"85 km ENE of Amahai, Indonesia",MALUKU
2007-11-30 15:46:35.500000+00:00,-2.837,140.765,35.0,4.1,mb,"30 km SSE of Abepura, Indonesia",PAPUA
2007-11-30 14:59:03.950000+00:00,-2.891,129.766,35.0,4.2,mb,"106 km ENE of Amahai, Indonesia",MALUKU
2007-11-28 12:40:38.330000+00:00,-8.287,114.563,10.0,4.1,mb,"9 km NW of Negara, Indonesia",BALI
2007-11-24 18:07:58.600000+00:00,2.57,99.227,211.3,4.0,mb,"34 km ESE of Parapat, Indonesia",SUMATERA UTARA
2007-11-24 02:14:52.300000+00:00,-8.022,111.369,75.1,3.9,mb,"19 km SSW of Ponorogo, Indonesia",JAWA TIMUR
2007-11-19 22:59:58.340000+00:00,-4.085,136.761,194.7,4.6,mb,"161 km ESE of Nabire, Indonesia",PAPUA TENGAH
2007-11-18 18:46:47.590000+00:00,-0.881,100.694,107.4,5.0,mwc,"9 km SSE of Solok, Indonesia",SUMATERA BARAT
2007-11-17 23:17:45.580000+00:00,0.847,122.534,38.8,3.6,mb,"68 km WNW of Gorontalo, Indonesia",GORONTALO
2007-11-15 10:31:29.250000+00:00,2.711,95.966,59.4,4.4,mb,"52 km WNW of Sinabang, Indonesia",ACEH
2007-11-15 02:33:50.300000+00:00,-8.766,116.779,156.8,3.8,mb,"31 km SSE of Labuan Lombok, Indonesia",NUSA TENGGARA BARAT
2007-11-14 05:12:33.360000+00:00,0.544,122.452,93.4,4.1,mb,"67 km W of Gorontalo, Indonesia",GORONTALO
2007-11-14 04:12:21.960000+00:00,2.674,95.927,26.2,4.8,mb,"54 km WNW of Sinabang, Indonesia",ACEH
2007-11-13 14:38:19.120000+00:00,-6.691,107.192,74.0,4.8,mb,"15 km NNW of Ciranjang-hilir, Indonesia",JAWA BARAT
2007-11-12 09:33:39.010000+00:00,0.883,120.958,80.5,4.6,mb,"232 km NNE of Palu, Indonesia",SULAWESI TENGAH
2007-11-11 21:38:47.170000+00:00,-7.7,126.467,311.6,3.8,mb,"85 km N of Baukau, Timor Leste",MALUKU
2007-11-08 22:50:44.430000+00:00,-2.933,129.777,35.0,3.9,mb,"105 km ENE of Amahai, Indonesia",MALUKU
2007-11-08 07:49:15.870000+00:00,-2.896,138.448,45.0,3.9,mb,"245 km W of Abepura, Indonesia",PAPUA
2007-11-06 06:41:20.500000+00:00,-3.368,130.591,97.4,4.8,mb,"185 km E of Amahai, Indonesia",MALUKU
2007-11-04 09:04:16.280000+00:00,2.087,128.321,98.0,4.0,mb,"52 km NE of Tobelo, Indonesia",MALUKU UTARA
2007-11-03 05:04:48.760000+00:00,2.649,98.462,35.0,4.0,mb,"28 km SSW of Tongging, Indonesia",SUMATERA UTARA
2007-11-03 02:51:20.190000+00:00,-3.847,138.799,95.7,4.6,mb,"246 km SW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2007-11-01 21:17:46.430000+00:00,-5.99,138.685,35.0,4.1,mb,"288 km W of Kiunga, Papua New Guinea",PAPUA SELATAN
2007-10-30 19:01:37.840000+00:00,0.892,97.606,35.0,4.1,mb,"155 km S of Singkil, Indonesia",SUMATERA UTARA
2007-10-29 20:08:40.740000+00:00,2.74,95.929,12.6,4.8,mb,"57 km WNW of Sinabang, Indonesia",ACEH
2007-10-28 17:51:30.360000+00:00,1.198,97.434,35.0,4.7,mb,"126 km SSW of Singkil, Indonesia",SUMATERA UTARA
2007-10-27 06:37:53.310000+00:00,-4.76,138.843,45.4,4.3,mb,"Papua, Indonesia",PAPUA SELATAN
2007-10-26 15:28:17.420000+00:00,2.682,96.076,35.0,4.8,mb,"40 km WNW of Sinabang, Indonesia",ACEH
2007-10-26 12:53:16.590000+00:00,-2.073,99.647,35.0,4.1,mb,"147 km SSW of Padang, Indonesia",SUMATERA BARAT
2007-10-26 09:53:22.880000+00:00,-3.06,138.682,35.0,3.7,mb,"222 km WSW of Abepura, Indonesia",PAPUA
2007-10-26 09:17:04.880000+00:00,-2.847,139.574,10.0,5.5,mwc,"120 km WSW of Abepura, Indonesia",PAPUA
2007-10-26 09:10:41.160000+00:00,-2.877,139.596,13.0,5.5,mwc,"119 km WSW of Abepura, Indonesia",PAPUA
2007-10-25 19:11:01.110000+00:00,-2.909,139.497,36.9,5.1,mwc,"130 km WSW of Abepura, Indonesia",PAPUA
2007-10-24 18:58:39.840000+00:00,-2.174,139.15,44.8,5.0,mb,"171 km WNW of Abepura, Indonesia",PAPUA
2007-10-24 16:43:00.750000+00:00,-9.642,119.659,50.2,4.8,mb,"66 km W of Waingapu, Indonesia",NUSA TENGGARA TIMUR
2007-10-24 09:34:55.940000+00:00,-2.924,139.492,39.4,5.1,mwc,"131 km WSW of Abepura, Indonesia",PAPUA
2007-10-22 22:49:51.350000+00:00,-2.56,100.022,35.0,4.8,mb,"162 km WSW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-10-22 00:02:27.600000+00:00,-2.413,139.365,35.0,3.8,mb,"142 km W of Abepura, Indonesia",PAPUA
2007-10-21 12:40:07.220000+00:00,-3.212,100.481,23.7,5.2,mwc,"163 km SW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-10-20 05:50:16.890000+00:00,-7.142,106.624,10.0,4.4,mb,"18 km SSE of Pelabuhanratu, Indonesia",JAWA BARAT
2007-10-19 19:40:04.910000+00:00,-3.199,139.194,35.0,3.8,mb,"173 km WSW of Abepura, Indonesia",PAPUA
2007-10-19 16:20:26.230000+00:00,-2.8,129.408,35.0,3.8,mb,"80 km NE of Amahai, Indonesia",MALUKU
2007-10-18 19:55:54.470000+00:00,-2.532,101.651,35.0,4.9,mb,"60 km SSE of Sungai Penuh, Indonesia",JAMBI
2007-10-17 05:41:53.580000+00:00,-4.976,138.904,15.0,4.5,mb,"293 km WNW of Kiunga, Papua New Guinea",PAPUA SELATAN
2007-10-16 17:09:48.720000+00:00,-2.951,139.989,10.0,4.2,mb,"81 km WSW of Abepura, Indonesia",PAPUA
2007-10-15 05:47:21.370000+00:00,1.394,97.377,35.0,4.8,mb,"108 km SSW of Singkil, Indonesia",SUMATERA UTARA
2007-10-15 04:04:21.360000+00:00,-3.028,139.108,35.0,4.3,mb,"176 km WSW of Abepura, Indonesia",PAPUA
2007-10-13 13:16:01.590000+00:00,-2.769,140.239,35.0,5.0,mb,"47 km WSW of Abepura, Indonesia",PAPUA
2007-10-13 09:42:42.370000+00:00,-0.689,132.989,10.0,3.9,mb,"121 km W of Manokwari, Indonesia",PAPUA BARAT DAYA
2007-10-12 09:29:14.650000+00:00,-3.098,102.69,35.0,4.5,mb,"28 km NW of Lubuklinggau, Indonesia",SUMATERA SELATAN
2007-10-11 07:44:19.580000+00:00,-2.544,140.128,35.0,4.1,mb,"56 km W of Abepura, Indonesia",PAPUA
2007-10-10 22:32:39.530000+00:00,2.421,128.439,168.4,4.4,mb,"90 km NNE of Tobelo, Indonesia",MALUKU UTARA
2007-10-10 21:06:47.120000+00:00,0.564,120.411,60.2,4.9,mwc,"173 km NNE of Palu, Indonesia",SULAWESI TENGAH
2007-10-10 21:00:01.470000+00:00,-2.84,138.542,41.2,4.2,mb,"233 km W of Abepura, Indonesia",PAPUA
2007-10-10 20:02:00.190000+00:00,-4.408,137.272,2.0,4.7,mb,"228 km ESE of Nabire, Indonesia",PAPUA TENGAH
2007-10-10 13:45:41.340000+00:00,1.038,97.424,35.0,3.4,mb,"143 km SSW of Singkil, Indonesia",SUMATERA UTARA
2007-10-09 01:51:10.960000+00:00,-2.016,99.561,35.0,4.2,mb,"147 km SW of Padang, Indonesia",SUMATERA BARAT
2007-10-08 06:11:39.740000+00:00,-3.546,137.708,35.0,3.5,mb,"246 km E of Nabire, Indonesia",PAPUA TENGAH
2007-10-04 01:46:21.690000+00:00,-3.083,129.579,58.3,4.3,mb,"78 km ENE of Amahai, Indonesia",MALUKU
2007-10-03 05:29:43.270000+00:00,-3.309,100.42,26.7,4.6,mb,"175 km SW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-10-01 20:42:37.700000+00:00,-8.515,118.521,140.3,4.5,mb,"6 km ENE of Dompu, Indonesia",NUSA TENGGARA BARAT
2007-10-01 15:03:38.840000+00:00,-3.066,139.217,35.0,3.6,mb,"165 km WSW of Abepura, Indonesia",PAPUA
2007-10-01 14:03:33.750000+00:00,4.089,96.585,35.0,5.0,mb,"51 km E of Meulaboh, Indonesia",ACEH
2007-09-30 22:55:30.070000+00:00,-3.049,136.622,35.0,4.0,mb,"129 km ENE of Nabire, Indonesia",PAPUA
2007-09-30 07:53:24.060000+00:00,-2.815,138.632,36.3,3.8,mb,"223 km W of Abepura, Indonesia",PAPUA
2007-09-30 05:48:31.660000+00:00,-2.245,100.935,35.0,4.7,mb,"54 km WSW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-09-29 01:15:50.750000+00:00,-8.275,123.224,215.4,4.0,mb,"117 km ENE of Maumere, Indonesia",NUSA TENGGARA TIMUR
2007-09-28 10:42:51+00:00,-8.24,123.874,169.8,4.7,mb,"120 km NNW of Pante Makasar, Timor Leste",NUSA TENGGARA TIMUR
2007-09-27 20:32:46.240000+00:00,-4.242,137.874,19.3,4.1,mb,"281 km ESE of Nabire, Indonesia",PAPUA TENGAH
2007-09-27 16:52:21.310000+00:00,-2.014,138.962,21.6,4.8,mb,"196 km WNW of Abepura, Indonesia",PAPUA
2007-09-25 15:35:41.100000+00:00,-2.641,101.887,35.0,4.3,mb,"84 km SE of Sungai Penuh, Indonesia",JAMBI
2007-09-24 08:15:25.180000+00:00,-3.155,100.362,18.0,5.7,mwc,"166 km SW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-09-23 22:39:36.100000+00:00,-2.993,129.323,35.0,4.3,mb,"58 km NE of Amahai, Indonesia",MALUKU
2007-09-23 20:58:39.820000+00:00,-2.878,129.694,35.0,3.8,mb,"100 km ENE of Amahai, Indonesia",MALUKU
2007-09-23 18:53:14.750000+00:00,-2.367,102.037,197.7,3.8,mb,"79 km ESE of Sungai Penuh, Indonesia",JAMBI
2007-09-23 15:29:53.970000+00:00,-7.752,111.262,155.2,4.8,mb,"21 km NE of Jatiroto, Indonesia",JAWA TENGAH
2007-09-23 12:27:22.850000+00:00,0.522,123.497,258.9,4.1,mb,"48 km E of Gorontalo, Indonesia",GORONTALO
2007-09-22 12:20:15.550000+00:00,2.711,95.914,35.0,4.5,mb,"57 km WNW of Sinabang, Indonesia",ACEH
2007-09-22 03:21:21.870000+00:00,-2.729,101.313,35.0,4.4,mb,"74 km S of Sungai Penuh, Indonesia",BENGKULU
2007-09-21 12:04:44.960000+00:00,-2.651,139.186,35.0,4.4,mb,"160 km W of Abepura, Indonesia",PAPUA
2007-09-21 02:16:19.400000+00:00,-2.812,136.688,46.2,4.8,mb,"145 km ENE of Nabire, Indonesia",PAPUA
2007-09-20 17:13:36.120000+00:00,-2.617,139.262,42.3,4.0,mb,"152 km W of Abepura, Indonesia",PAPUA
2007-09-18 22:15:38.220000+00:00,-3.44,102.633,35.0,4.2,mb,"12 km ENE of Curup, Indonesia",BENGKULU
2007-09-18 22:03:16.340000+00:00,-2.081,99.634,35.0,4.3,mb,"148 km SSW of Padang, Indonesia",SUMATERA BARAT
2007-09-18 19:41:51.110000+00:00,-3.361,102.22,35.0,3.9,mb,"35 km WNW of Curup, Indonesia",BENGKULU
2007-09-17 22:52:30.680000+00:00,-2.847,102.478,35.0,4.3,mb,"65 km NW of Lubuklinggau, Indonesia",SUMATERA SELATAN
2007-09-17 19:11:35.030000+00:00,-2.765,102.573,35.0,4.5,mb,"66 km NNW of Lubuklinggau, Indonesia",SUMATERA SELATAN
2007-09-17 16:21:58.290000+00:00,-2.922,136.299,10.0,4.0,mb,"101 km ENE of Nabire, Indonesia",PAPUA TENGAH
2007-09-16 22:56:20+00:00,1.311,128.229,129.7,4.4,mb,"52 km SSE of Tobelo, Indonesia",MALUKU UTARA
2007-09-16 22:06:28.720000+00:00,-1.696,128.093,35.0,4.5,mb,"203 km NNW of Amahai, Indonesia",MALUKU UTARA
2007-09-16 09:28:08.600000+00:00,-2.689,101.432,35.0,4.2,mb,"70 km S of Sungai Penuh, Indonesia",BENGKULU
2007-09-16 02:40:38.930000+00:00,-2.266,120.853,6.0,4.7,mb,"96 km S of Poso, Indonesia",SULAWESI SELATAN
2007-09-15 01:41:06.540000+00:00,-2.844,100.247,35.1,5.0,mb,"154 km SW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-09-14 14:43:11.680000+00:00,-2.97,100.361,35.0,3.9,mb,"152 km SW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-09-14 13:07:48.260000+00:00,-3.003,102.351,35.0,5.3,mwc,"55 km NNW of Curup, Indonesia",SUMATERA SELATAN
2007-09-14 13:06:55.300000+00:00,-3.166,102.169,35.0,4.4,mb,"51 km NW of Curup, Indonesia",BENGKULU
2007-09-14 05:46:34.720000+00:00,-1.1,100.557,35.0,4.3,mb,"28 km SE of Padang, Indonesia",SUMATERA BARAT
2007-09-13 20:45:48.130000+00:00,-3.464,130.509,10.0,3.8,mb,"177 km E of Amahai, Indonesia",MALUKU
2007-09-13 13:43:58.940000+00:00,-2.918,100.267,35.0,5.1,mb,"157 km SW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-09-13 13:40:21.570000+00:00,-0.91,100.86,35.0,4.1,mb,"25 km ESE of Solok, Indonesia",SUMATERA BARAT
2007-09-13 03:35:28.720000+00:00,-2.13,99.627,22.0,7.0,mwc,"153 km SSW of Padang, Indonesia",SUMATERA BARAT
2007-09-13 00:54:54.040000+00:00,-0.611,100.929,35.0,4.6,mb,"11 km NNW of Sijunjung, Indonesia",SUMATERA BARAT
2007-09-12 19:58:54.080000+00:00,-2.987,100.264,35.0,4.3,mb,"162 km SW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-09-12 16:53:27.110000+00:00,-3.072,100.461,42.2,5.0,mb,"152 km SW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-09-12 16:12:05.440000+00:00,-2.771,100.147,21.1,4.7,mb,"159 km WSW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-09-12 14:25:06.580000+00:00,-2.775,100.197,24.0,4.9,mb,"154 km WSW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-09-12 11:40:01.770000+00:00,-2.84,100.221,35.0,5.5,mb,"156 km WSW of Sungai Penuh, Indonesia",SUMATERA BARAT
2007-09-12 11:23:07.610000+00:00,-2.587,101.792,35.0,5.0,mb,"73 km SE of Sungai Penuh, Indonesia",JAMBI
2007-09-12 10:20:37.140000+00:00,-3.512,130.82,35.0,4.3,mb,"212 km E of Amahai, Indonesia",MALUKU
2007-09-12 02:36:02.320000+00:00,-3.48,130.751,9.9,4.0,mb,"204 km E of Amahai, Indonesia",MALUKU
2007-09-11 17:01:35.110000+00:00,5.103,95.361,159.6,4.2,mb,"48 km S of Banda Aceh, Indonesia",ACEH
2007-09-10 18:53:30.740000+00:00,-3.09,139.053,55.0,4.0,mb,"183 km WSW of Abepura, Indonesia",PAPUA
2007-09-10 04:20:31.560000+00:00,1.404,127.614,158.4,4.2,mb,"56 km SW of Tobelo, Indonesia",MALUKU UTARA
2007-09-09 23:31:54.910000+00:00,-7.998,114.303,10.0,4.4,mb,"10 km W of Wongsorejo, Indonesia",JAWA TIMUR
2007-09-09 18:36:37.610000+00:00,-7.783,114.338,35.0,4.9,mwc,"24 km NNW of Wongsorejo, Indonesia",JAWA TIMUR
2007-09-08 00:35:23.170000+00:00,-2.301,101.999,167.5,4.3,mb,"72 km ESE of Sungai Penuh, Indonesia",JAMBI
2007-09-07 20:28:12.420000+00:00,-3.05,130.029,35.0,4.1,mb,"127 km ENE of Amahai, Indonesia",MALUKU
