time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-03-26T02:09:42.740Z,3.753,126.592,44.5,4.7,mb,38,73.1,,1.05,us,usp000gve5,2014-11-07T01:38:37.862Z,"221 km SE of Sarangani, Philippines",earthquake,,12.2,,12,reviewed,us,us
2009-03-25T23:15:36.060Z,3.505,126.816,35,4.2,mb,22,157.8,,0.62,us,usp000gvdz,2014-11-07T01:38:37.834Z,"237 km NW of Tobelo, Indonesia",earthquake,,,,7,reviewed,us,us
2009-03-25T18:27:35.060Z,0.728,98.554,89.6,5,mb,81,60.4,,0.93,us,usp000gvdq,2014-11-07T01:38:37.788Z,"107 km SW of Padangsidempuan, Indonesia",earthquake,,8.8,,38,reviewed,us,us
2009-03-25T08:29:33.150Z,1.772,99.343,163.4,4.6,mb,21,178.1,,0.64,us,usp000gvdd,2014-11-07T01:38:37.757Z,"44 km N of Padangsidempuan, Indonesia",earthquake,,6.4,,3,reviewed,us,us
2009-03-25T04:17:24.590Z,3.802,126.763,35,4.4,mb,26,105.3,,0.65,us,usp000gvd4,2014-11-07T01:38:37.721Z,"228 km SE of Sarangani, Philippines",earthquake,,,,7,reviewed,us,us
2009-03-25T03:32:02.820Z,3.881,126.835,35,4.3,mb,23,105.2,,0.8,us,usp000gvd1,2014-11-07T01:38:37.714Z,"226 km SE of Sarangani, Philippines",earthquake,,,,7,reviewed,us,us
2009-03-25T03:30:31.270Z,3.893,126.819,35,4.4,mb,24,172.7,,0.77,us,usp000gvd0,2014-11-07T01:38:37.712Z,"224 km SE of Sarangani, Philippines",earthquake,,,,9,reviewed,us,us
2009-03-25T02:10:14.720Z,3.572,126.594,35,4.6,mb,43,127.8,,0.6,us,usp000gvcw,2014-11-07T01:38:37.697Z,"238 km SSE of Sarangani, Philippines",earthquake,,,,20,reviewed,us,us
2009-03-24T11:16:39.180Z,-0.856,131.054,35,3.9,mb,13,183.7,,1.03,us,usp000gvcc,2014-11-07T01:38:37.384Z,"23 km W of Sorong, Indonesia",earthquake,,,,3,reviewed,us,us
2009-03-24T04:35:45.800Z,5.257,94.31,58.9,5,mwc,175,55.8,,0.68,us,usp000gvc6,2016-11-10T02:09:57.803Z,"117 km WSW of Banda Aceh, Indonesia",earthquake,,5.7,,,reviewed,us,gcmt
2009-03-24T02:50:11.260Z,3.364,126.887,21.2,4.4,mb,19,157.9,,0.58,us,usp000gvc1,2014-11-07T01:38:37.188Z,"219 km NW of Tobelo, Indonesia",earthquake,,23.6,,7,reviewed,us,us
2009-03-23T14:58:12.310Z,5.364,94.38,50,5.1,mb,113,70.1,,0.78,us,usp000gvbp,2014-11-07T01:38:37.123Z,"107 km W of Banda Aceh, Indonesia",earthquake,,,,39,reviewed,us,us
2009-03-23T11:01:32.430Z,-5.723,122.737,10,4.8,mb,26,110,,0.96,us,usp000gvbg,2014-11-07T01:38:37.091Z,"90 km SSE of Katabu, Indonesia",earthquake,,,,8,reviewed,us,us
2009-03-23T09:57:52.560Z,1.257,97.146,40.9,4.3,mb,30,180.2,,0.69,us,usp000gvbd,2014-11-07T01:38:37.085Z,"Nias region, Indonesia",earthquake,,16.7,,8,reviewed,us,us
2009-03-23T06:32:45.630Z,3.435,128.741,60.5,4.4,mb,31,108.6,,0.96,us,usp000gvb9,2014-11-07T01:38:37.076Z,"north of Halmahera, Indonesia",earthquake,,13.9,,7,reviewed,us,us
2009-03-23T06:20:28.240Z,3.503,128.688,35,4.1,mb,21,136.3,,0.64,us,usp000gvb8,2014-11-07T01:38:37.073Z,"210 km NNE of Tobelo, Indonesia",earthquake,,,,7,reviewed,us,us
2009-03-23T06:14:16.270Z,3.462,128.529,56.8,4.9,mb,67,62,,1.01,us,usp000gvb7,2014-11-07T01:38:37.068Z,"north of Halmahera, Indonesia",earthquake,,10,,33,reviewed,us,us
2009-03-23T04:41:25.250Z,3.863,126.433,5.8,4.3,mb,22,99.7,,0.81,us,usp000gvb2,2014-11-07T01:38:37.047Z,"201 km SSE of Sarangani, Philippines",earthquake,,26.4,,9,reviewed,us,us
2009-03-22T23:36:10.630Z,3.851,127.222,36.9,4.5,mb,27,178.4,,0.7,us,usp000gvar,2014-11-07T01:38:36.998Z,"250 km NNW of Tobelo, Indonesia",earthquake,,11.9,,11,reviewed,us,us
2009-03-22T19:23:44.200Z,2.773,95.722,49.8,4.9,mb,60,59.5,,0.76,us,usp000gvaj,2014-11-07T01:38:36.971Z,"80 km WNW of Sinabang, Indonesia",earthquake,,10.1,,23,reviewed,us,us
2009-03-22T05:14:13.620Z,-0.367,132.237,35,4.7,mb,39,79,,0.73,us,usp000gv9r,2014-11-07T01:38:36.872Z,"122 km ENE of Sorong, Indonesia",earthquake,,,,17,reviewed,us,us
2009-03-22T03:55:00.740Z,-0.43,132.235,41.6,4.5,mb,32,142.5,,0.98,us,usp000gv9n,2014-11-07T01:38:36.866Z,"119 km ENE of Sorong, Indonesia",earthquake,,16,,17,reviewed,us,us
2009-03-22T03:51:05.590Z,-0.447,132.145,41.3,4.5,mb,31,96.1,,0.79,us,usp000gv9m,2014-11-07T01:38:36.863Z,"109 km ENE of Sorong, Indonesia",earthquake,,14.1,,16,reviewed,us,us
2009-03-22T00:46:06.730Z,-0.463,132.877,35,4.6,mb,27,120.6,,1.11,us,usp000gv9h,2014-11-07T01:38:36.852Z,"139 km WNW of Manokwari, Indonesia",earthquake,,,,12,reviewed,us,us
2009-03-21T20:35:47.570Z,2.27,126.895,54.9,4.3,mb,21,143.1,,0.84,us,usp000gv96,2014-11-07T01:38:36.817Z,"137 km WNW of Tobelo, Indonesia",earthquake,,19.5,,7,reviewed,us,us
2009-03-21T05:53:24.120Z,-8.188,123.881,174.9,4.4,mb,25,110.5,,1.2,us,usp000gv8b,2014-11-07T01:38:36.698Z,"124 km NNW of Pante Makasar, Timor Leste",earthquake,,10.6,,11,reviewed,us,us
2009-03-21T03:40:46.900Z,-0.462,132.95,54.6,4.5,mb,33,66.1,,1.04,us,usp000gv86,2014-11-07T01:38:36.679Z,"131 km WNW of Manokwari, Indonesia",earthquake,,19.5,,17,reviewed,us,us
2009-03-20T19:27:38.660Z,5.918,127.341,43.5,4.3,mb,25,144.3,,1,us,usp000gv7t,2014-11-07T01:38:36.641Z,"137 km ESE of Pondaguitan, Philippines",earthquake,,17,,13,reviewed,us,us
2009-03-20T19:16:58.200Z,5.733,127.328,56.9,5.3,mwc,101,84,,1.07,us,usp000gv7s,2016-11-10T02:09:49.540Z,"145 km ESE of Pondaguitan, Philippines",earthquake,,9.7,,,reviewed,us,gcmt
2009-03-20T15:00:52.610Z,3.538,126.752,42.4,4.6,mb,18,133.8,,0.84,us,usp000gv7k,2014-11-07T01:38:36.601Z,"244 km NW of Tobelo, Indonesia",earthquake,,46.9,,3,reviewed,us,us
2009-03-20T13:42:47.470Z,1.302,97.004,35,4.4,mb,33,171.3,,0.96,us,usp000gv7f,2014-11-07T01:38:36.587Z,"139 km SW of Singkil, Indonesia",earthquake,,,,11,reviewed,us,us
2009-03-20T12:00:49.860Z,-0.569,127.7,35,3.4,mb,5,195.5,,0.43,us,usp000gv7a,2014-11-07T01:38:36.533Z,"145 km S of Sofifi, Indonesia",earthquake,,,,1,reviewed,us,us
2009-03-20T00:10:42.870Z,3.544,126.736,35,4.3,mb,15,133.8,,0.73,us,usp000gv6a,2014-11-07T01:38:36.399Z,"245 km NW of Tobelo, Indonesia",earthquake,,,,4,reviewed,us,us
2009-03-19T15:09:36.780Z,-1.996,139.128,68.5,4.3,mb,26,100.6,,0.81,us,usp000gv5j,2014-11-07T01:38:36.279Z,"180 km WNW of Abepura, Indonesia",earthquake,,29.2,,11,reviewed,us,us
2009-03-19T14:59:11.890Z,-1.908,138.998,35,4.9,mwc,62,37.3,,0.91,us,usp000gv5h,2016-11-10T02:09:46.945Z,"197 km WNW of Abepura, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-03-19T12:28:07.030Z,3.634,126.377,35,4.4,mb,26,133.4,,0.68,us,usp000gv5d,2014-11-07T01:38:36.243Z,"220 km SSE of Sarangani, Philippines",earthquake,,,,5,reviewed,us,us
2009-03-19T08:11:46.230Z,-2.032,138.965,35,4.7,mb,45,46,,0.94,us,usp000gv52,2014-11-07T01:38:36.215Z,"195 km WNW of Abepura, Indonesia",earthquake,,,,16,reviewed,us,us
2009-03-19T07:50:57.790Z,-1.954,139.085,35,4.8,mb,39,58.4,,0.89,us,usp000gv51,2014-11-07T01:38:36.211Z,"186 km WNW of Abepura, Indonesia",earthquake,,,,13,reviewed,us,us
2009-03-19T07:03:34.950Z,-1.996,139.024,35,5,mwc,89,37.4,,0.74,us,usp000gv4y,2022-05-02T22:11:11.092Z,"190 km WNW of Abepura, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-03-19T03:20:59.150Z,3.55,126.553,35,4.3,mb,24,133.6,,0.54,us,usp000gv4s,2014-11-07T01:38:36.170Z,"237 km SSE of Sarangani, Philippines",earthquake,,,,9,reviewed,us,us
2009-03-19T02:32:42.140Z,1.629,96.926,35,4.5,mb,52,89.3,,0.69,us,usp000gv4q,2014-11-07T01:38:36.164Z,"112 km SSE of Sinabang, Indonesia",earthquake,,,,18,reviewed,us,us
2009-03-19T02:17:29.570Z,-0.704,133.126,35,5.2,mwc,76,39.9,,0.82,us,usp000gv4p,2022-05-02T22:11:12.162Z,"105 km W of Manokwari, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-03-19T01:35:13.710Z,-1.959,138.95,35,5.1,mwc,71,53.4,,1.05,us,usp000gv4m,2022-05-02T22:11:17.273Z,"199 km WNW of Abepura, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-03-18T23:09:15.320Z,3.628,126.876,43.6,5,mb,84,62.3,,1.08,us,usp000gv4j,2014-11-07T01:38:36.136Z,"244 km NNW of Tobelo, Indonesia",earthquake,,9.8,,45,reviewed,us,us
2009-03-18T17:08:49.400Z,0.045,123.432,163.2,4.9,mwc,106,36.4,,1.05,us,usp000gv4b,2016-11-10T02:09:43.063Z,"68 km SE of Gorontalo, Indonesia",earthquake,,7.7,,,reviewed,us,gcmt
2009-03-18T15:02:31.520Z,3.971,126.791,35,4.6,mb,20,121.5,,1.03,us,usp000gv48,2014-11-07T01:38:36.088Z,"216 km SE of Sarangani, Philippines",earthquake,,,,6,reviewed,us,us
2009-03-18T11:27:37.530Z,-0.509,132.553,35,4,mb,14,117.2,,0.6,us,usp000gv44,2014-11-07T01:38:36.073Z,"149 km ENE of Sorong, Indonesia",earthquake,,,,5,reviewed,us,us
2009-03-18T09:03:08.500Z,3.648,126.655,23,5.5,mwc,231,15.7,,0.95,us,usp000gv3y,2022-05-02T21:10:30.127Z,"234 km SE of Sarangani, Philippines",earthquake,,,,,reviewed,us,us
2009-03-18T04:28:51.780Z,3.87,126.443,35,5,mb,107,60.7,,0.99,us,usp000gv3r,2014-11-07T01:38:35.902Z,"201 km SSE of Sarangani, Philippines",earthquake,,,,58,reviewed,us,us
2009-03-17T21:52:30.650Z,1.459,122.452,35,4.4,mb,16,108.4,,0.65,us,usp000gv3d,2014-11-07T01:38:35.854Z,"122 km NNW of Gorontalo, Indonesia",earthquake,,,,8,reviewed,us,us
2009-03-17T20:33:48.340Z,3.668,126.784,35,4.7,mb,45,108.9,,1.31,us,usp000gv3b,2014-11-07T01:38:35.848Z,"241 km SE of Sarangani, Philippines",earthquake,,,,29,reviewed,us,us
2009-03-17T19:15:26.120Z,-5.972,122.754,35,4.4,mb,20,154.8,,1.26,us,usp000gv39,2014-11-07T01:38:35.835Z,"117 km SSE of Katabu, Indonesia",earthquake,,,,8,reviewed,us,us
2009-03-17T15:48:26.710Z,-0.694,133.221,55.6,4.2,mb,23,104.6,,1.02,us,usp000gv33,2014-11-07T01:38:35.817Z,"95 km WNW of Manokwari, Indonesia",earthquake,,23.1,,7,reviewed,us,us
2009-03-17T09:41:08.190Z,3.654,126.784,35,4.3,mb,20,137.2,,0.96,us,usp000gv30,2014-11-07T01:38:35.808Z,"242 km SE of Sarangani, Philippines",earthquake,,,,9,reviewed,us,us
2009-03-17T09:30:54.230Z,3.609,126.36,35,4.9,mb,64,51.2,,1.1,us,usp000gv2z,2014-11-07T01:38:35.802Z,"221 km SSE of Sarangani, Philippines",earthquake,,,,29,reviewed,us,us
2009-03-17T06:17:23.310Z,3.495,126.54,35,4.4,mb,18,122,,0.86,us,usp000gv2p,2014-11-07T01:38:35.750Z,"242 km SSE of Sarangani, Philippines",earthquake,,,,7,reviewed,us,us
2009-03-17T05:46:14.230Z,6.427,92.355,35,4.5,mb,23,104.3,,0.88,us,usp000gv2m,2014-11-07T01:38:35.740Z,"Nicobar Islands, India region",earthquake,,,,6,reviewed,us,us
2009-03-17T04:45:43.260Z,3.632,126.69,23.7,4.6,mb,28,133.8,,0.87,us,usp000gv2k,2014-11-07T01:38:35.737Z,"238 km SE of Sarangani, Philippines",earthquake,,22.6,,11,reviewed,us,us
2009-03-17T03:23:43.430Z,3.605,126.545,35,4.4,mb,26,133.6,,0.5,us,usp000gv2e,2014-11-07T01:38:35.724Z,"232 km SSE of Sarangani, Philippines",earthquake,,,,11,reviewed,us,us
2009-03-17T02:28:44.090Z,3.353,126.37,43.2,4.5,mb,37,133.3,,0.81,us,usp000gv2c,2014-11-07T01:38:35.710Z,"248 km SSE of Sarangani, Philippines",earthquake,,11.9,,13,reviewed,us,us
2009-03-17T00:47:58.280Z,3.475,126.414,35,4,mb,17,156.7,,0.67,us,usp000gv26,2014-11-07T01:38:35.688Z,"237 km SSE of Sarangani, Philippines",earthquake,,,,6,reviewed,us,us
2009-03-16T23:39:16.110Z,3.608,126.657,35,3.9,mb,21,112.4,,0.46,us,usp000gv20,2014-11-07T01:38:35.652Z,"238 km SSE of Sarangani, Philippines",earthquake,,,,5,reviewed,us,us
2009-03-16T23:34:22.520Z,3.63,126.826,30.5,4.7,mb,58,79.3,,1.22,us,usp000gv1z,2014-11-07T01:38:35.647Z,"247 km SE of Sarangani, Philippines",earthquake,,21.5,,27,reviewed,us,us
2009-03-16T22:36:20.200Z,3.697,126.612,35,4.6,mb,30,133.7,,0.72,us,usp000gv1x,2014-11-07T01:38:35.641Z,"227 km SE of Sarangani, Philippines",earthquake,,,,15,reviewed,us,us
2009-03-16T17:44:53.470Z,3.69,126.751,35,5.2,mb,94,48.6,,1.2,us,usp000gv1t,2014-11-07T01:38:35.608Z,"237 km SE of Sarangani, Philippines",earthquake,,,,13,reviewed,us,us
2009-03-16T17:42:03.580Z,3.597,126.7,18,5.7,mwc,121,48.4,,1.16,us,usp000gv1s,2022-05-02T22:11:09.728Z,"242 km SE of Sarangani, Philippines",earthquake,,17.7,,,reviewed,us,gcmt
2009-03-16T14:27:39.200Z,3.608,126.649,35,5,mb,59,56,,1.02,us,usp000gv1m,2014-11-07T01:38:35.565Z,"238 km SSE of Sarangani, Philippines",earthquake,,,,21,reviewed,us,us
2009-03-16T14:24:36.000Z,3.566,126.52,45,5,mb,26,99.6,,0.84,us,usp000gv1k,2014-11-07T01:38:35.562Z,"234 km SSE of Sarangani, Philippines",earthquake,,16.3,,4,reviewed,us,us
2009-03-16T14:15:56.460Z,3.807,126.552,35,6.3,mwc,243,23.9,,1.18,us,usp000gv1j,2022-05-02T22:11:07.991Z,"213 km SE of Sarangani, Philippines",earthquake,,,,,reviewed,us,us
2009-03-16T00:52:58.400Z,-8.26,121.753,28.1,4.2,mb,21,130.8,,1.18,us,usp000gv10,2014-11-07T01:38:35.317Z,"64 km NW of Maumere, Indonesia",earthquake,,27.3,,8,reviewed,us,us
2009-03-14T10:40:29.300Z,1.773,126.394,35,4.3,mb,30,104.9,,0.86,us,usp000guzm,2014-11-07T01:38:34.966Z,"154 km NW of Ternate, Indonesia",earthquake,,,,6,reviewed,us,us
2009-03-13T15:40:42.530Z,-0.595,132.635,42.9,4.7,mb,40,81.4,,1.01,us,usp000guyr,2014-11-07T01:38:34.813Z,"156 km ENE of Sorong, Indonesia",earthquake,,14.6,,14,reviewed,us,us
2009-03-13T13:09:56.510Z,3.151,126.393,35,4.7,mb,25,133.2,,0.75,us,usp000guym,2014-11-07T01:38:34.798Z,"238 km NW of Tobelo, Indonesia",earthquake,,,,9,reviewed,us,us
2009-03-13T03:11:32.750Z,-0.568,132.652,35,4.5,mb,37,96.7,,0.62,us,usp000guy4,2014-11-07T01:38:34.709Z,"158 km ENE of Sorong, Indonesia",earthquake,,,,14,reviewed,us,us
2009-03-13T02:03:16.240Z,-7.076,129.335,150.7,5.2,mwc,200,27.1,,0.81,us,usp000guy1,2022-07-15T05:48:02.811Z,"Kepulauan Babar, Indonesia",earthquake,,5.7,,,reviewed,us,gcmt
2009-03-12T10:05:08.550Z,4.674,95.049,35,5,mwc,114,57.5,,0.82,us,usp000gux9,2016-11-10T02:09:21.479Z,"100 km SSW of Banda Aceh, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-03-12T07:41:36.870Z,-1.832,139.244,35,4.5,mb,34,100.3,,0.95,us,usp000gux2,2014-11-07T01:38:34.487Z,"176 km WNW of Abepura, Indonesia",earthquake,,,,14,reviewed,us,us
2009-03-12T02:43:38.690Z,4.651,123.457,520.4,4.6,mb,122,49,,0.74,us,usp000guw3,2014-11-07T01:38:34.410Z,"190 km SSW of Malisbeng, Philippines",earthquake,,4.2,,44,reviewed,us,us
2009-03-12T00:24:45.230Z,-1.817,139.096,35,4,mb,18,100.4,,0.74,us,usp000guvn,2014-11-07T01:38:34.307Z,"191 km WNW of Abepura, Indonesia",earthquake,,,,6,reviewed,us,us
2009-03-11T22:55:28.960Z,-1.78,139.145,6,4.4,mb,27,100.3,,0.82,us,usp000guvh,2014-11-07T01:38:34.287Z,"188 km WNW of Abepura, Indonesia",earthquake,,26.4,,9,reviewed,us,us
2009-03-11T19:12:07.750Z,-8.74,108.793,35,4.7,mb,35,87.9,,0.54,us,usp000guva,2014-11-07T01:38:34.159Z,"132 km SSW of Kroya, Indonesia",earthquake,,,,14,reviewed,us,us
2009-03-11T15:03:53.510Z,-7.286,128.8,116.2,4.6,mb,35,91,,1.27,us,usp000guv3,2014-11-07T01:38:33.885Z,"241 km NE of Lospalos, Timor Leste",earthquake,,19.8,,12,reviewed,us,us
2009-03-11T09:54:51.570Z,-1.888,138.949,10,4.6,mb,21,100.6,,1.06,us,usp000guuw,2014-11-07T01:38:33.841Z,"202 km WNW of Abepura, Indonesia",earthquake,,,,3,reviewed,us,us
2009-03-11T06:37:48.240Z,3.575,126.492,35,4.7,mb,66,70,,1.1,us,usp000guus,2014-11-07T01:38:33.822Z,"232 km SSE of Sarangani, Philippines",earthquake,,,,26,reviewed,us,us
2009-03-11T05:04:21.500Z,2.668,95.943,35,4.7,mb,47,92.8,,0.86,us,usp000guup,2014-11-07T01:38:33.814Z,"52 km WNW of Sinabang, Indonesia",earthquake,,,,12,reviewed,us,us
2009-03-11T03:00:29.070Z,3.505,126.523,35,4.6,mb,36,88.9,,0.75,us,usp000guuh,2014-11-07T01:38:33.777Z,"240 km SSE of Sarangani, Philippines",earthquake,,,,13,reviewed,us,us
2009-03-10T22:15:38.050Z,-1.853,138.999,10,4.2,mb,25,100.5,,0.89,us,usp000guu7,2014-11-07T01:38:33.746Z,"199 km WNW of Abepura, Indonesia",earthquake,,,,10,reviewed,us,us
2009-03-10T20:22:42.690Z,3.629,126.686,9.2,5,mb,78,72.9,,1,us,usp000guu3,2014-11-07T01:38:33.725Z,"238 km SE of Sarangani, Philippines",earthquake,,18.2,,36,reviewed,us,us
2009-03-10T17:52:31.720Z,-1.814,139.161,2.5,5.1,mb,67,48.7,,0.77,us,usp000guu1,2014-11-07T01:38:33.714Z,"185 km WNW of Abepura, Indonesia",earthquake,,22.8,,38,reviewed,us,us
2009-03-10T17:42:14.430Z,-1.878,139.119,18.4,5.5,mwc,138,31,,0.88,us,usp000guu0,2022-05-02T20:06:39.295Z,"186 km WNW of Abepura, Indonesia",earthquake,,14.2,,,reviewed,us,us
2009-03-10T16:28:52.890Z,4.159,126.542,35,4.5,mb,12,133.8,,0.56,us,usp000gutx,2014-11-07T01:38:33.682Z,"182 km SE of Sarangani, Philippines",earthquake,,,,1,reviewed,us,us
2009-03-10T16:05:12.950Z,4.128,126.599,35,4.8,mb,33,112.4,,0.71,us,usp000gutv,2014-11-07T01:38:33.676Z,"189 km SE of Sarangani, Philippines",earthquake,,,,13,reviewed,us,us
2009-03-10T12:13:48.290Z,3.719,126.51,35,4.1,mb,17,136.8,,0.82,us,usp000gutq,2014-11-07T01:38:33.662Z,"219 km SSE of Sarangani, Philippines",earthquake,,,,5,reviewed,us,us
2009-03-10T05:41:49.550Z,-7.331,106.037,10,4.3,mb,16,97.1,,0.45,us,usp000gutf,2014-11-07T01:38:33.606Z,"68 km WSW of Pelabuhanratu, Indonesia",earthquake,,,,5,reviewed,us,us
2009-03-10T04:40:39.210Z,1.02,97.392,23.1,4.6,mb,51,89.8,,0.83,us,usp000gutd,2014-11-07T01:38:33.600Z,"146 km SSW of Singkil, Indonesia",earthquake,,,,23,reviewed,us,us
2009-03-10T02:15:22.540Z,4.877,123.713,517.7,4.4,mb,25,166,,0.9,us,usp000gutb,2014-11-07T01:38:33.586Z,"154 km SSW of Malisbeng, Philippines",earthquake,,20.8,,17,reviewed,us,us
2009-03-09T13:59:13.500Z,-0.492,123.242,84,4.9,mb,59,59.8,,1.09,us,usp000gusv,2014-11-07T01:38:33.512Z,"71 km NE of Luwuk, Indonesia",earthquake,,9,,22,reviewed,us,us
2009-03-09T12:53:15.860Z,-9.818,112.957,35,4.9,mb,40,94,,0.9,us,usp000gust,2014-11-07T01:38:33.507Z,"175 km SSW of Kencong, Indonesia",earthquake,,,,13,reviewed,us,us
2009-03-08T06:05:54.120Z,3.952,127.113,35,4.3,mb,22,178.8,,1.01,us,usp000gurb,2014-11-07T01:38:33.279Z,"243 km SE of Sarangani, Philippines",earthquake,,,,7,reviewed,us,us
2009-03-08T04:57:01.150Z,6.59,126.991,65,4.3,mb,30,90,,0.81,us,usp000gur8,2014-11-07T01:38:33.267Z,"Mindanao, Philippines",earthquake,,11.9,,12,reviewed,us,us
2009-03-08T01:34:31.280Z,1.24,126.996,78.1,4.4,mb,31,104.9,,0.88,us,usp000gur6,2014-11-07T01:38:33.261Z,"Molucca Sea",earthquake,,15.4,,14,reviewed,us,us
2009-03-07T21:19:49.990Z,3.925,126.705,35,4.9,mb,69,121.3,,0.9,us,usp000gur5,2014-11-07T01:38:33.253Z,"213 km SE of Sarangani, Philippines",earthquake,,,,32,reviewed,us,us
2009-03-07T17:29:47.510Z,4.091,127.045,35,4.1,mb,18,178.2,,0.89,us,usp000gur1,2014-11-07T01:38:33.236Z,"227 km SE of Sarangani, Philippines",earthquake,,,,10,reviewed,us,us
2009-03-07T16:27:20.090Z,-8.352,123.592,172,5.3,mwc,182,36.9,,0.99,us,usp000gur0,2016-11-10T02:09:08.121Z,"127 km NW of Pante Makasar, Timor Leste",earthquake,,6.2,,,reviewed,us,gcmt
2009-03-07T06:37:13.570Z,4.665,96.626,35,4.9,mb,34,92.9,,1.11,us,usp000guqk,2014-11-07T01:38:33.131Z,"60 km S of Bireun, Indonesia",earthquake,,,,6,reviewed,us,us
2009-03-07T01:36:04.730Z,-3.623,100.544,28.7,4.3,mb,20,181.8,,0.81,us,usp000guq7,2014-11-07T01:38:33.038Z,"192 km W of Bengkulu, Indonesia",earthquake,,,,9,reviewed,us,us
2009-03-07T00:36:14.500Z,-9.329,124.847,33.2,5,mwc,47,72.4,,1.29,us,usp000guq6,2022-05-02T20:06:15.929Z,"25 km SSW of Atambua, Indonesia",earthquake,,5.2,,,reviewed,us,gcmt
2009-03-06T22:45:13.020Z,3.978,126.681,35,4.3,mb,37,133.9,,0.69,us,usp000guq3,2014-11-07T01:38:33.011Z,"207 km SE of Sarangani, Philippines",earthquake,,,,8,reviewed,us,us
2009-03-06T08:44:12.630Z,-6.899,130.223,83.2,4,mb,23,138,,0.95,us,usp000gupk,2014-11-07T01:38:32.877Z,"Banda Sea",earthquake,,21,,4,reviewed,us,us
2009-03-06T06:16:17.670Z,3.852,126.862,35,4.5,mb,32,89.3,,1.28,us,usp000gupc,2014-11-07T01:38:32.765Z,"231 km SE of Sarangani, Philippines",earthquake,,,,14,reviewed,us,us
2009-03-06T02:48:41.890Z,3.902,126.731,35,4.5,mb,45,105.5,,0.59,us,usp000gup6,2014-11-07T01:38:32.746Z,"217 km SE of Sarangani, Philippines",earthquake,,,,16,reviewed,us,us
2009-03-05T10:57:02.160Z,3.719,126.951,69.4,4.5,mb,43,73.1,,0.89,us,usp000gun8,2014-11-07T01:38:32.461Z,"248 km SE of Sarangani, Philippines",earthquake,,9.8,,14,reviewed,us,us
2009-03-05T04:42:46.940Z,3.582,126.76,35.1,4.1,mb,16,153.2,,0.59,us,usp000gumw,2014-11-07T01:38:32.360Z,"247 km SE of Sarangani, Philippines",earthquake,,13,,5,reviewed,us,us
2009-03-04T14:19:36.160Z,2.83,95.576,48.3,4.5,mb,46,175.9,,0.77,us,usp000gum5,2014-11-07T01:38:32.096Z,"97 km WNW of Sinabang, Indonesia",earthquake,,12.3,,11,reviewed,us,us
2009-03-04T10:56:43.720Z,2.798,95.445,26.8,5.2,mb,93,54.8,,0.75,us,usp000gum3,2014-11-07T01:38:32.065Z,"109 km WNW of Sinabang, Indonesia",earthquake,,,,32,reviewed,us,us
2009-03-04T02:48:11.880Z,-0.697,132.997,35,4.3,mb,16,118.1,,0.79,us,usp000gukt,2014-11-07T01:38:31.960Z,"120 km W of Manokwari, Indonesia",earthquake,,,,4,reviewed,us,us
2009-03-03T21:59:51.620Z,1.714,126.475,41.2,4.9,mwc,90,60.1,,0.96,us,usp000gukk,2016-11-10T02:08:53.677Z,"143 km NW of Ternate, Indonesia",earthquake,,8.2,,,reviewed,us,gcmt
2009-03-03T11:24:05.640Z,-4.36,102.119,35,4.3,mb,15,181.2,,0.51,us,usp000guk8,2014-11-07T01:38:31.781Z,"63 km SSW of Bengkulu, Indonesia",earthquake,,,,3,reviewed,us,us
2009-03-03T05:35:50.500Z,4.007,126.777,35,4.2,mb,16,140.7,,1.03,us,usp000gujy,2014-11-07T01:38:31.721Z,"212 km SE of Sarangani, Philippines",earthquake,,,,9,reviewed,us,us
2009-03-02T22:36:29.420Z,-7.077,125.07,534.4,4.5,mb,26,136.5,,0.6,us,usp000gujj,2014-11-07T01:38:31.563Z,"169 km N of Likisá, Timor Leste",earthquake,,9.7,,21,reviewed,us,us
2009-03-02T21:15:25.550Z,5.774,126.152,117.5,4.8,mb,69,83.2,,0.94,us,usp000guje,2014-11-07T01:38:31.476Z,"57 km ESE of Mangili, Philippines",earthquake,,8,,31,reviewed,us,us
2009-03-02T21:07:44.170Z,3.616,126.397,35,4.2,mb,14,138.3,,0.69,us,usp000gujd,2014-11-07T01:38:31.472Z,"223 km SSE of Sarangani, Philippines",earthquake,,,,4,reviewed,us,us
2009-03-02T18:35:19.480Z,4.945,96.011,138.9,4.6,mb,84,154.2,,0.79,us,usp000guja,2014-11-07T01:38:31.430Z,"42 km SW of Reuleuet, Indonesia",earthquake,,,,51,reviewed,us,us
2009-03-02T16:13:00.360Z,-0.684,133.048,62.3,4,mb,16,104.8,,1.13,us,usp000guj7,2014-11-07T01:38:31.418Z,"114 km W of Manokwari, Indonesia",earthquake,,49.2,,3,reviewed,us,us
2009-03-02T00:03:39.740Z,-1.105,119.868,11,5.6,mwc,173,29.8,,1.18,us,usp000guhm,2022-05-02T22:11:04.853Z,"21 km S of Palu, Indonesia",earthquake,,,,,reviewed,us,gcmt
